MN00281_125_000H2YG2H_1_12104_21152_17779	ambig
MN00281_125_000H2YG2H_1_12104_23750_18382	ambig
MN00281_125_000H2YG2H_1_13101_15352_1386	ambig
MN00281_125_000H2YG2H_1_13101_26204_1986	ambig
MN00281_125_000H2YG2H_1_13101_20507_2055	ambig
MN00281_125_000H2YG2H_1_13101_2080_2832	ambig
MN00281_125_000H2YG2H_1_13101_26849_5986	ambig
MN00281_125_000H2YG2H_1_13101_5822_9967	ambig
MN00281_125_000H2YG2H_1_13101_3442_10255	ambig
MN00281_125_000H2YG2H_1_13101_3803_12054	ambig
MN00281_125_000H2YG2H_1_13101_23167_14863	ambig
MN00281_125_000H2YG2H_1_13101_8084_15169	ambig
MN00281_125_000H2YG2H_1_13101_1139_15712	ambig
MN00281_125_000H2YG2H_1_13101_12604_18782	ambig
MN00281_125_000H2YG2H_1_13102_7076_2231	ambig
MN00281_125_000H2YG2H_1_13102_26850_11220	ambig
MN00281_125_000H2YG2H_1_13102_1101_11891	ambig
MN00281_125_000H2YG2H_1_13102_19363_14981	ambig
MN00281_125_000H2YG2H_1_13102_1264_16437	ambig
MN00281_125_000H2YG2H_1_13102_4310_19869	ambig
MN00281_125_000H2YG2H_1_13102_19123_20186	ambig
MN00281_125_000H2YG2H_1_13103_19304_1094	ambig
MN00281_125_000H2YG2H_1_13103_22160_3358	ambig
MN00281_125_000H2YG2H_1_13103_8559_11524	ambig
MN00281_125_000H2YG2H_1_13103_9509_15085	ambig
MN00281_125_000H2YG2H_1_13104_1094_11157	ambig
MN00281_125_000H2YG2H_1_13104_3888_15781	ambig
MN00281_125_000H2YG2H_1_13104_25579_16718	ambig
MN00281_125_000H2YG2H_1_13104_13473_18555	ambig
MN00281_125_000H2YG2H_1_13104_26839_19157	ambig
MN00281_125_000H2YG2H_1_13104_20281_19517	ambig
MN00281_125_000H2YG2H_1_13104_12767_19680	ambig
MN00281_125_000H2YG2H_1_21101_18451_2830	ambig
MN00281_125_000H2YG2H_1_21101_26856_4272	ambig
MN00281_125_000H2YG2H_1_21101_25223_8305	ambig
MN00281_125_000H2YG2H_1_21101_26029_11318	ambig
MN00281_125_000H2YG2H_1_21101_19001_11576	ambig
MN00281_125_000H2YG2H_1_21101_18916_15636	ambig
MN00281_125_000H2YG2H_1_21101_8436_18291	ambig
MN00281_125_000H2YG2H_1_21101_11972_18358	ambig
MN00281_125_000H2YG2H_1_21102_20983_1148	ambig
MN00281_125_000H2YG2H_1_21102_18773_1784	ambig
MN00281_125_000H2YG2H_1_21102_1653_2609	ambig
MN00281_125_000H2YG2H_1_21102_26426_3466	ambig
MN00281_125_000H2YG2H_1_21102_23143_6665	ambig
MN00281_125_000H2YG2H_1_21102_6019_9778	ambig
MN00281_125_000H2YG2H_1_21102_3259_10902	ambig
MN00281_125_000H2YG2H_1_21102_19275_12188	ambig
MN00281_125_000H2YG2H_1_21102_21920_13445	ambig
MN00281_125_000H2YG2H_1_21102_17282_17042	ambig
MN00281_125_000H2YG2H_1_21102_13248_17819	ambig
MN00281_125_000H2YG2H_1_21102_25584_17870	ambig
MN00281_125_000H2YG2H_1_21102_26189_19508	ambig
MN00281_125_000H2YG2H_1_21103_10429_1127	ambig
MN00281_125_000H2YG2H_1_21103_9735_1129	ambig
MN00281_125_000H2YG2H_1_21103_7799_2736	ambig
MN00281_125_000H2YG2H_1_21103_9846_5220	ambig
MN00281_125_000H2YG2H_1_21103_8218_7113	ambig
MN00281_125_000H2YG2H_1_21103_3100_7311	ambig
MN00281_125_000H2YG2H_1_21103_11920_7431	ambig
MN00281_125_000H2YG2H_1_21103_19598_7971	ambig
MN00281_125_000H2YG2H_1_21103_17832_10162	ambig
MN00281_125_000H2YG2H_1_21103_7558_11062	ambig
MN00281_125_000H2YG2H_1_21103_15436_12393	ambig
MN00281_125_000H2YG2H_1_21103_17184_13068	ambig
MN00281_125_000H2YG2H_1_21103_24167_13113	ambig
MN00281_125_000H2YG2H_1_21103_5400_13651	ambig
MN00281_125_000H2YG2H_1_21103_26265_15705	ambig
MN00281_125_000H2YG2H_1_21103_26057_15769	ambig
MN00281_125_000H2YG2H_1_21103_26311_16140	ambig
MN00281_125_000H2YG2H_1_21103_26493_16218	ambig
MN00281_125_000H2YG2H_1_21103_21967_19724	ambig
MN00281_125_000H2YG2H_1_21104_19856_1088	ambig
MN00281_125_000H2YG2H_1_21104_6491_1112	ambig
MN00281_125_000H2YG2H_1_21104_16118_1251	ambig
MN00281_125_000H2YG2H_1_21104_3359_1849	ambig
MN00281_125_000H2YG2H_1_21104_24719_2760	ambig
MN00281_125_000H2YG2H_1_21104_12281_7236	ambig
MN00281_125_000H2YG2H_1_21104_20758_7682	ambig
MN00281_125_000H2YG2H_1_21104_10350_8609	ambig
MN00281_125_000H2YG2H_1_21104_17483_10351	ambig
MN00281_125_000H2YG2H_1_21104_1094_11914	ambig
MN00281_125_000H2YG2H_1_21104_14226_18124	ambig
MN00281_125_000H2YG2H_1_21104_2066_20341	ambig
MN00281_125_000H2YG2H_1_22101_4725_1790	ambig
MN00281_125_000H2YG2H_1_22101_12578_5703	ambig
MN00281_125_000H2YG2H_1_22101_6876_5787	ambig
MN00281_125_000H2YG2H_1_22101_7908_11610	ambig
MN00281_125_000H2YG2H_1_22101_19134_19334	ambig
MN00281_125_000H2YG2H_1_22102_19987_1903	ambig
MN00281_125_000H2YG2H_1_22102_2131_2605	ambig
MN00281_125_000H2YG2H_1_22102_1441_2730	ambig
MN00281_125_000H2YG2H_1_22102_1280_3439	ambig
MN00281_125_000H2YG2H_1_22102_1020_3751	ambig
MN00281_125_000H2YG2H_1_22102_17457_5779	ambig
MN00281_125_000H2YG2H_1_22102_2352_6261	ambig
MN00281_125_000H2YG2H_1_22102_2063_6319	ambig
MN00281_125_000H2YG2H_1_22102_2094_6456	ambig
MN00281_125_000H2YG2H_1_22102_2346_6479	ambig
MN00281_125_000H2YG2H_1_22102_1548_7103	ambig
MN00281_125_000H2YG2H_1_22102_25372_11612	ambig
MN00281_125_000H2YG2H_1_22102_4498_11800	ambig
MN00281_125_000H2YG2H_1_22102_19696_13685	ambig
MN00281_125_000H2YG2H_1_22102_13361_14156	ambig
MN00281_125_000H2YG2H_1_22102_20288_16166	ambig
MN00281_125_000H2YG2H_1_22102_26487_17510	ambig
MN00281_125_000H2YG2H_1_22102_26350_20220	ambig
MN00281_125_000H2YG2H_1_22103_25900_1450	ambig
MN00281_125_000H2YG2H_1_22103_2126_1547	ambig
MN00281_125_000H2YG2H_1_22103_18890_2605	ambig
MN00281_125_000H2YG2H_1_22103_21758_3628	ambig
MN00281_125_000H2YG2H_1_22103_21256_4796	ambig
MN00281_125_000H2YG2H_1_22103_15184_8687	ambig
MN00281_125_000H2YG2H_1_22103_12090_10185	ambig
MN00281_125_000H2YG2H_1_22103_6147_12184	ambig
MN00281_125_000H2YG2H_1_22103_22304_13763	ambig
MN00281_125_000H2YG2H_1_22103_10208_18687	ambig
MN00281_125_000H2YG2H_1_22103_13839_19139	ambig
MN00281_125_000H2YG2H_1_22104_1027_2329	ambig
MN00281_125_000H2YG2H_1_22104_17333_2698	ambig
MN00281_125_000H2YG2H_1_22104_20452_2741	ambig
MN00281_125_000H2YG2H_1_22104_18869_3215	ambig
MN00281_125_000H2YG2H_1_22104_20542_3488	ambig
MN00281_125_000H2YG2H_1_22104_19089_5032	ambig
MN00281_125_000H2YG2H_1_22104_19348_6582	ambig
MN00281_125_000H2YG2H_1_22104_25644_9399	ambig
MN00281_125_000H2YG2H_1_22104_10474_11839	ambig
MN00281_125_000H2YG2H_1_22104_5750_15690	ambig
MN00281_125_000H2YG2H_1_22104_5977_15929	ambig
MN00281_125_000H2YG2H_1_22104_5962_15993	ambig
MN00281_125_000H2YG2H_1_22104_6200_16670	ambig
MN00281_125_000H2YG2H_1_22104_6630_17015	ambig
MN00281_125_000H2YG2H_1_22104_6565_17063	ambig
MN00281_125_000H2YG2H_1_22104_9146_18165	ambig
MN00281_125_000H2YG2H_1_22104_3961_20355	ambig
MN00281_125_000H2YG2H_1_23101_26492_4173	ambig
MN00281_125_000H2YG2H_1_23101_26839_4343	ambig
MN00281_125_000H2YG2H_1_23101_26093_6430	ambig
MN00281_125_000H2YG2H_1_23101_1104_6650	ambig
MN00281_125_000H2YG2H_1_23101_1111_7626	ambig
MN00281_125_000H2YG2H_1_23101_1118_14017	ambig
MN00281_125_000H2YG2H_1_23101_3993_16317	ambig
MN00281_125_000H2YG2H_1_23101_15502_17896	ambig
MN00281_125_000H2YG2H_1_23101_2434_18430	ambig
MN00281_125_000H2YG2H_1_23101_17313_18495	ambig
MN00281_125_000H2YG2H_1_23101_26847_18863	ambig
MN00281_125_000H2YG2H_1_23102_24640_1171	ambig
MN00281_125_000H2YG2H_1_23102_24863_1174	ambig
MN00281_125_000H2YG2H_1_23102_6805_1772	ambig
MN00281_125_000H2YG2H_1_23102_6939_2128	ambig
MN00281_125_000H2YG2H_1_23102_6336_2537	ambig
MN00281_125_000H2YG2H_1_23102_6411_2554	ambig
MN00281_125_000H2YG2H_1_23102_1098_3761	ambig
MN00281_125_000H2YG2H_1_23102_1104_4924	ambig
MN00281_125_000H2YG2H_1_23102_26849_6170	ambig
MN00281_125_000H2YG2H_1_23102_16264_7069	ambig
MN00281_125_000H2YG2H_1_23102_1103_8661	ambig
MN00281_125_000H2YG2H_1_23102_21361_9109	ambig
MN00281_125_000H2YG2H_1_23102_12944_10864	ambig
MN00281_125_000H2YG2H_1_23102_17074_13638	ambig
MN00281_125_000H2YG2H_1_23102_1098_14075	ambig
MN00281_125_000H2YG2H_1_23102_1121_16208	ambig
MN00281_125_000H2YG2H_1_23102_14720_19537	ambig
MN00281_125_000H2YG2H_1_23102_2566_20155	ambig
MN00281_125_000H2YG2H_1_23102_8324_20345	ambig
MN00281_125_000H2YG2H_1_23103_10204_1078	ambig
MN00281_125_000H2YG2H_1_23103_26460_1140	ambig
MN00281_125_000H2YG2H_1_23103_23985_5886	ambig
MN00281_125_000H2YG2H_1_23103_6164_7306	ambig
MN00281_125_000H2YG2H_1_23103_18014_10347	ambig
MN00281_125_000H2YG2H_1_23103_3312_10651	ambig
MN00281_125_000H2YG2H_1_23103_4148_10896	ambig
MN00281_125_000H2YG2H_1_23103_13455_16751	ambig
MN00281_125_000H2YG2H_1_23103_23281_18968	ambig
MN00281_125_000H2YG2H_1_23103_21972_19797	ambig
MN00281_125_000H2YG2H_1_23103_11198_20096	ambig
MN00281_125_000H2YG2H_1_23104_20253_1064	ambig
MN00281_125_000H2YG2H_1_23104_25713_1074	ambig
MN00281_125_000H2YG2H_1_23104_2624_1192	ambig
MN00281_125_000H2YG2H_1_23104_1106_3670	ambig
MN00281_125_000H2YG2H_1_23104_21144_4323	ambig
MN00281_125_000H2YG2H_1_23104_1093_5244	ambig
MN00281_125_000H2YG2H_1_23104_1104_8133	ambig
MN00281_125_000H2YG2H_1_23104_21357_8181	ambig
MN00281_125_000H2YG2H_1_23104_3502_9067	ambig
MN00281_125_000H2YG2H_1_23104_3123_9384	ambig
MN00281_125_000H2YG2H_1_23104_3245_9413	ambig
MN00281_125_000H2YG2H_1_23104_3696_10836	ambig
MN00281_125_000H2YG2H_1_23104_20832_15356	ambig
MN00281_125_000H2YG2H_1_23104_10626_18556	ambig
MN00281_125_000H2YG2H_1_11101_26855_6788	ambig
MN00281_125_000H2YG2H_1_11101_9475_6877	ambig
MN00281_125_000H2YG2H_1_11101_22885_7505	ambig
MN00281_125_000H2YG2H_1_11101_13219_8029	ambig
MN00281_125_000H2YG2H_1_11101_16026_8578	ambig
MN00281_125_000H2YG2H_1_11102_2540_1139	ambig
MN00281_125_000H2YG2H_1_11102_10211_1139	ambig
MN00281_125_000H2YG2H_1_11102_1123_1255	ambig
MN00281_125_000H2YG2H_1_11102_23112_3018	ambig
MN00281_125_000H2YG2H_1_11102_26856_5636	ambig
MN00281_125_000H2YG2H_1_11102_19493_7707	ambig
MN00281_125_000H2YG2H_1_11102_9899_16388	ambig
MN00281_125_000H2YG2H_1_11102_10869_19292	ambig
MN00281_125_000H2YG2H_1_11102_5116_19472	ambig
MN00281_125_000H2YG2H_1_11103_22500_1125	ambig
MN00281_125_000H2YG2H_1_11103_21037_1139	ambig
MN00281_125_000H2YG2H_1_11103_6968_1153	ambig
MN00281_125_000H2YG2H_1_11103_10036_5013	ambig
MN00281_125_000H2YG2H_1_11103_11488_9695	ambig
MN00281_125_000H2YG2H_1_11103_3361_10461	ambig
MN00281_125_000H2YG2H_1_11103_15585_12586	ambig
MN00281_125_000H2YG2H_1_11103_3140_20005	ambig
MN00281_125_000H2YG2H_1_11104_5805_1081	ambig
MN00281_125_000H2YG2H_1_11104_22651_1108	ambig
MN00281_125_000H2YG2H_1_11104_23641_1110	ambig
MN00281_125_000H2YG2H_1_11104_17729_1111	ambig
MN00281_125_000H2YG2H_1_11104_25097_2604	ambig
MN00281_125_000H2YG2H_1_11104_25983_4179	ambig
MN00281_125_000H2YG2H_1_11104_24236_12558	ambig
MN00281_125_000H2YG2H_1_11104_8224_16549	ambig
MN00281_125_000H2YG2H_1_11104_25868_18339	ambig
MN00281_125_000H2YG2H_1_11104_6062_19429	ambig
MN00281_125_000H2YG2H_1_11104_9442_20164	ambig
MN00281_125_000H2YG2H_1_11104_17439_20396	ambig
MN00281_125_000H2YG2H_1_12101_19396_1059	ambig
MN00281_125_000H2YG2H_1_12101_8542_1839	ambig
MN00281_125_000H2YG2H_1_12101_9638_3804	ambig
MN00281_125_000H2YG2H_1_12101_8106_8973	ambig
MN00281_125_000H2YG2H_1_12101_23097_9312	ambig
MN00281_125_000H2YG2H_1_12101_18710_11062	ambig
MN00281_125_000H2YG2H_1_12101_26281_11948	ambig
MN00281_125_000H2YG2H_1_12101_5327_11953	ambig
MN00281_125_000H2YG2H_1_12102_9415_1060	ambig
MN00281_125_000H2YG2H_1_12102_19556_4836	ambig
MN00281_125_000H2YG2H_1_12102_16501_6725	ambig
MN00281_125_000H2YG2H_1_12102_11333_7544	ambig
MN00281_125_000H2YG2H_1_12102_12312_7982	ambig
MN00281_125_000H2YG2H_1_12102_6035_8137	ambig
MN00281_125_000H2YG2H_1_12102_20992_8675	ambig
MN00281_125_000H2YG2H_1_12102_13741_10034	ambig
MN00281_125_000H2YG2H_1_12102_19018_12760	ambig
MN00281_125_000H2YG2H_1_12102_15022_13534	ambig
MN00281_125_000H2YG2H_1_12102_23879_15803	ambig
MN00281_125_000H2YG2H_1_12102_19716_19191	ambig
MN00281_125_000H2YG2H_1_12102_4870_20318	ambig
MN00281_125_000H2YG2H_1_12103_8795_1093	ambig
MN00281_125_000H2YG2H_1_12103_3388_2058	ambig
MN00281_125_000H2YG2H_1_12103_1449_2463	ambig
MN00281_125_000H2YG2H_1_12103_7653_6360	ambig
MN00281_125_000H2YG2H_1_12103_1965_9515	ambig
MN00281_125_000H2YG2H_1_12103_19664_14832	ambig
MN00281_125_000H2YG2H_1_12103_25618_18795	ambig
MN00281_125_000H2YG2H_1_12103_1022_19590	ambig
MN00281_125_000H2YG2H_1_12103_11612_19802	ambig
MN00281_125_000H2YG2H_1_12104_24329_1105	ambig
MN00281_125_000H2YG2H_1_12104_25359_1260	ambig
MN00281_125_000H2YG2H_1_12104_14692_3099	ambig
MN00281_125_000H2YG2H_1_12104_7140_5023	ambig
MN00281_125_000H2YG2H_1_12104_26192_20393	ambig
MN00281_125_000H2YG2H_1_13101_24923_1054	ambig
MN00281_125_000H2YG2H_1_13101_5446_1326	ambig
MN00281_125_000H2YG2H_1_13101_26237_2168	ambig
MN00281_125_000H2YG2H_1_13101_22624_2516	ambig
MN00281_125_000H2YG2H_1_13101_10083_4324	ambig
MN00281_125_000H2YG2H_1_13101_22526_6438	ambig
MN00281_125_000H2YG2H_1_13101_13233_7796	ambig
MN00281_125_000H2YG2H_1_13101_19154_12540	ambig
MN00281_125_000H2YG2H_1_13101_7227_14929	ambig
MN00281_125_000H2YG2H_1_13101_26167_16467	ambig
MN00281_125_000H2YG2H_1_13101_20681_16492	ambig
MN00281_125_000H2YG2H_1_13101_1105_20002	ambig
MN00281_125_000H2YG2H_1_13102_22465_2438	ambig
MN00281_125_000H2YG2H_1_13102_16989_7681	ambig
MN00281_125_000H2YG2H_1_13102_23267_15176	ambig
MN00281_125_000H2YG2H_1_13102_6281_17547	ambig
MN00281_125_000H2YG2H_1_13102_24696_19950	ambig
MN00281_125_000H2YG2H_1_13103_1099_2849	ambig
MN00281_125_000H2YG2H_1_13103_15604_4208	ambig
MN00281_125_000H2YG2H_1_13103_9594_4664	ambig
MN00281_125_000H2YG2H_1_13103_13071_5000	ambig
MN00281_125_000H2YG2H_1_13103_15315_5521	ambig
MN00281_125_000H2YG2H_1_13103_3596_8987	ambig
MN00281_125_000H2YG2H_1_13103_2050_9072	ambig
MN00281_125_000H2YG2H_1_13103_16165_11003	ambig
MN00281_125_000H2YG2H_1_13103_5514_11464	ambig
MN00281_125_000H2YG2H_1_13103_13877_12515	ambig
MN00281_125_000H2YG2H_1_13103_26799_13522	ambig
MN00281_125_000H2YG2H_1_13103_16610_14903	ambig
MN00281_125_000H2YG2H_1_13103_24545_15479	ambig
MN00281_125_000H2YG2H_1_13103_23243_17758	ambig
MN00281_125_000H2YG2H_1_13103_19111_19409	ambig
MN00281_125_000H2YG2H_1_13103_12760_20332	ambig
MN00281_125_000H2YG2H_1_13104_3435_1068	ambig
MN00281_125_000H2YG2H_1_13104_3168_1074	ambig
MN00281_125_000H2YG2H_1_13104_26567_1535	ambig
MN00281_125_000H2YG2H_1_13104_10255_2074	ambig
MN00281_125_000H2YG2H_1_13104_22135_2370	ambig
MN00281_125_000H2YG2H_1_13104_18038_2936	ambig
MN00281_125_000H2YG2H_1_13104_21952_7927	ambig
MN00281_125_000H2YG2H_1_13104_13520_7941	ambig
MN00281_125_000H2YG2H_1_13104_26844_10753	ambig
MN00281_125_000H2YG2H_1_13104_23269_11386	ambig
MN00281_125_000H2YG2H_1_13104_23523_11800	ambig
MN00281_125_000H2YG2H_1_13104_7729_13667	ambig
MN00281_125_000H2YG2H_1_13104_4842_14103	ambig
MN00281_125_000H2YG2H_1_13104_1106_17530	ambig
MN00281_125_000H2YG2H_1_13104_2761_18596	ambig
MN00281_125_000H2YG2H_1_13104_26445_18854	ambig
MN00281_125_000H2YG2H_1_13104_4890_19359	ambig
MN00281_125_000H2YG2H_1_21101_9131_5782	ambig
MN00281_125_000H2YG2H_1_21101_26453_9881	ambig
MN00281_125_000H2YG2H_1_21101_12870_9961	ambig
MN00281_125_000H2YG2H_1_21101_7545_11987	ambig
MN00281_125_000H2YG2H_1_21101_17765_18563	ambig
MN00281_125_000H2YG2H_1_21101_1210_18633	ambig
MN00281_125_000H2YG2H_1_21101_26856_19741	ambig
MN00281_125_000H2YG2H_1_21102_13563_1144	ambig
MN00281_125_000H2YG2H_1_21102_25023_3196	ambig
MN00281_125_000H2YG2H_1_21102_1098_5814	ambig
MN00281_125_000H2YG2H_1_21102_1095_6784	ambig
MN00281_125_000H2YG2H_1_21102_8372_7133	ambig
MN00281_125_000H2YG2H_1_21102_24139_7971	ambig
MN00281_125_000H2YG2H_1_21102_19630_9003	ambig
MN00281_125_000H2YG2H_1_21102_19708_10371	ambig
MN00281_125_000H2YG2H_1_21102_14712_14190	ambig
MN00281_125_000H2YG2H_1_21102_10039_15365	ambig
MN00281_125_000H2YG2H_1_21102_26272_15683	ambig
MN00281_125_000H2YG2H_1_21102_22997_16727	ambig
MN00281_125_000H2YG2H_1_21102_23612_17686	ambig
MN00281_125_000H2YG2H_1_21102_25688_17741	ambig
MN00281_125_000H2YG2H_1_21102_15652_19602	ambig
MN00281_125_000H2YG2H_1_21103_18251_6871	ambig
MN00281_125_000H2YG2H_1_21103_17974_7001	ambig
MN00281_125_000H2YG2H_1_21103_6507_7148	ambig
MN00281_125_000H2YG2H_1_21103_9859_7254	ambig
MN00281_125_000H2YG2H_1_21103_8870_7579	ambig
MN00281_125_000H2YG2H_1_21103_25829_15722	ambig
MN00281_125_000H2YG2H_1_21103_26255_15865	ambig
MN00281_125_000H2YG2H_1_21103_26063_16254	ambig
MN00281_125_000H2YG2H_1_21103_24203_16256	ambig
MN00281_125_000H2YG2H_1_21104_9896_1108	ambig
MN00281_125_000H2YG2H_1_21104_1094_4563	ambig
MN00281_125_000H2YG2H_1_21104_25865_5511	ambig
MN00281_125_000H2YG2H_1_21104_24471_9470	ambig
MN00281_125_000H2YG2H_1_21104_22760_11872	ambig
MN00281_125_000H2YG2H_1_21104_16557_12370	ambig
MN00281_125_000H2YG2H_1_21104_25186_13212	ambig
MN00281_125_000H2YG2H_1_21104_26855_16820	ambig
MN00281_125_000H2YG2H_1_21104_25532_18524	ambig
MN00281_125_000H2YG2H_1_22101_9794_1052	ambig
MN00281_125_000H2YG2H_1_22101_1036_4486	ambig
MN00281_125_000H2YG2H_1_22101_1035_9241	ambig
MN00281_125_000H2YG2H_1_22101_22035_14883	ambig
MN00281_125_000H2YG2H_1_22101_24239_16267	ambig
MN00281_125_000H2YG2H_1_22102_2032_1828	ambig
MN00281_125_000H2YG2H_1_22102_1620_2028	ambig
MN00281_125_000H2YG2H_1_22102_3011_2772	ambig
MN00281_125_000H2YG2H_1_22102_1258_3441	ambig
MN00281_125_000H2YG2H_1_22102_24639_3864	ambig
MN00281_125_000H2YG2H_1_22102_19128_5555	ambig
MN00281_125_000H2YG2H_1_22102_1335_5665	ambig
MN00281_125_000H2YG2H_1_22102_1194_5766	ambig
MN00281_125_000H2YG2H_1_22102_1020_6105	ambig
MN00281_125_000H2YG2H_1_22102_1822_6140	ambig
MN00281_125_000H2YG2H_1_22102_1589_6509	ambig
MN00281_125_000H2YG2H_1_22102_1881_7098	ambig
MN00281_125_000H2YG2H_1_22102_2440_7478	ambig
MN00281_125_000H2YG2H_1_22102_1440_7506	ambig
MN00281_125_000H2YG2H_1_22102_2313_7750	ambig
MN00281_125_000H2YG2H_1_22102_1256_8072	ambig
MN00281_125_000H2YG2H_1_22102_19455_9310	ambig
MN00281_125_000H2YG2H_1_22102_6065_10786	ambig
MN00281_125_000H2YG2H_1_22102_23902_11171	ambig
MN00281_125_000H2YG2H_1_22102_25952_17971	ambig
MN00281_125_000H2YG2H_1_22102_6484_18030	ambig
MN00281_125_000H2YG2H_1_22102_1032_18178	ambig
MN00281_125_000H2YG2H_1_22102_21382_20320	ambig
MN00281_125_000H2YG2H_1_22103_4771_2026	ambig
MN00281_125_000H2YG2H_1_22103_5628_8315	ambig
MN00281_125_000H2YG2H_1_22103_10253_14052	ambig
MN00281_125_000H2YG2H_1_22103_3481_14255	ambig
MN00281_125_000H2YG2H_1_22103_19507_17859	ambig
MN00281_125_000H2YG2H_1_22103_25320_19073	ambig
MN00281_125_000H2YG2H_1_22103_5999_20372	ambig
MN00281_125_000H2YG2H_1_22103_4360_20373	ambig
MN00281_125_000H2YG2H_1_22103_25635_20373	ambig
MN00281_125_000H2YG2H_1_22104_21069_3066	ambig
MN00281_125_000H2YG2H_1_22104_19865_4374	ambig
MN00281_125_000H2YG2H_1_22104_17647_4450	ambig
MN00281_125_000H2YG2H_1_22104_18272_4861	ambig
MN00281_125_000H2YG2H_1_22104_18307_6290	ambig
MN00281_125_000H2YG2H_1_22104_20202_7056	ambig
MN00281_125_000H2YG2H_1_22104_15605_7807	ambig
MN00281_125_000H2YG2H_1_22104_1066_12688	ambig
MN00281_125_000H2YG2H_1_22104_2854_15466	ambig
MN00281_125_000H2YG2H_1_22104_6002_15922	ambig
MN00281_125_000H2YG2H_1_22104_5451_16468	ambig
MN00281_125_000H2YG2H_1_22104_16633_17776	ambig
MN00281_125_000H2YG2H_1_23101_25647_2249	ambig
MN00281_125_000H2YG2H_1_23101_15158_6857	ambig
MN00281_125_000H2YG2H_1_23101_20248_8511	ambig
MN00281_125_000H2YG2H_1_23101_4126_8937	ambig
MN00281_125_000H2YG2H_1_23101_14665_9198	ambig
MN00281_125_000H2YG2H_1_23101_26849_11649	ambig
